# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.has.same.entities.ms,1787298073432000000,1787298133435000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1787298073432000000,1787298133435000000,5
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1787298073432000000,1787298133435000000,0
FilePageCache.maxRegisteredFiles,1787298073432000000,1787298133435000000,617
FilePageCache.disposedBuffers,1787298073432000000,1787298133435000000,0
StreamlinedBlobStorage.recordsAllocated,1787298073432000000,1787298133435000000,0
DirectByteBufferAllocator.misses,1787298073432000000,1787298133435000000,0
FilePageCache.maxCacheSizeInBytes,1787298073432000000,1787298133435000000,265322496
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1787298073432000000,1787298133435000000,0
DirectByteBufferAllocator.reclaimed,1787298073432000000,1787298133435000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1787298073432000000,1787298133435000000,0
StreamlinedBlobStorage.recordsRelocated,1787298073432000000,1787298133435000000,0
FilePageCache.capacityInBytes,1787298073432000000,1787298133435000000,524288000
StorageLockContext.competingThreads.max,1787298073432000000,1787298133435000000,0
DirectByteBufferAllocator.hits,1787298073432000000,1787298133435000000,0
FilePageCache.pageFastCacheHits,1787298073432000000,1787298133435000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1787298073432000000,1787298133435000000,265322496
StorageLockContext.competingThreads.avg,1787298073432000000,1787298133435000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1787298073432000000,1787298133435000000,0
FilePageCache.totalPageDisposalsUs,1787298073432000000,1787298133435000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1787298073432000000,1787298133435000000,0
FilePageCache.pageLoads,1787298073432000000,1787298133435000000,0
FilePageCache.pageHits,1787298073432000000,1787298133435000000,0
FilePageCache.uncachedFileAccess,1787298073432000000,1787298133435000000,0
StreamlinedBlobStorage.recordsDeleted,1787298073432000000,1787298133435000000,0
DirectByteBufferAllocator.disposed,1787298073432000000,1787298133435000000,0
StorageLockContext.competingThreads.90P,1787298073432000000,1787298133435000000,0
FilePageCache.totalPageLoadsUs,1787298073432000000,1787298133435000000,0
FileNameCache.totalMisses,1787298073432000000,1787298133435000000,0
FileNameCache.queries,1787298073432000000,1787298133435000000,1880
FileNameCache.fastMisses,1787298073432000000,1787298133435000000,0
AWTEventQueue.dispatchTimeMaxNs,1787298133435000000,1787298193431000000,654311423
FlushQueue.executionTimeAvgNs,1787298133435000000,1787298193431000000,4560658.109090909
NonBlockingReadAction.finalizedExecutionTimeUs,1787298133435000000,1787298193431000000,0
AWTEventQueue.dispatchTimeTotalNS,1787298133435000000,1787298193431000000,9408902626
FlushQueue.queueSizeMax,1787298133435000000,1787298193431000000,58
FlushQueue.waitingTimeMaxNs,1787298133435000000,1787298193431000000,960495615
AWTEventQueue.dispatchTime90PNs,1787298133435000000,1787298193431000000,1236991
FlushQueue.waitingTime90PNs,1787298133435000000,1787298193431000000,532676607
NonBlockingReadAction.failedExecutionsCount,1787298133435000000,1787298193431000000,0
FlushQueue.executionTime90PNs,1787298133435000000,1787298193431000000,2039807
AWTEventQueue.eventsDispatched,1787298133435000000,1787298193431000000,7618
FlushQueue.tasksExecuted,1787298133435000000,1787298193431000000,495
AWTEventQueue.dispatchTimeAvgNs,1787298133435000000,1787298193431000000,1234674.8332895774
FlushQueue.queueSize90P,1787298133435000000,1787298193431000000,18
FlushQueue.waitingTimeAvgNs,1787298133435000000,1787298193431000000,1.0646607308282828E8
NonBlockingReadAction.finalizedExecutionsCount,1787298133435000000,1787298193431000000,0
FlushQueue.queueSizeAvg,1787298133435000000,1787298193431000000,5.096969696969697
FlushQueue.executionTimeMaxNs,1787298133435000000,1787298193431000000,415236095
NonBlockingReadAction.failedExecutionTimeUs,1787298133435000000,1787298193431000000,0
